지역,연도,세부영역,당해계획예산_백만원_provisional,사업수,예산결측_사업수,CPI_지수,CPI_기준연도,당해계획예산_실질_백만원_provisional,전년대비_실질증감률_pct_provisional,전체인구_명,인구1인당_실질예산_원,log1p_인구1인당_실질예산,세부영역_재정대응지수_z,세부영역_재정대응점수_0_100
광주,2016,3-2. 산후조리 여건,2263.0,2,0,83.786765,2024,2700.903895740574,,1469214,1838.332534090047,7.517158031580238,-0.44871518604350913,76.82674922931174
광주,2017,3-2. 산후조리 여건,1900.0,1,0,85.339636,2024,2226.3980596308147,-17.568408741165243,1463770,1521.0026572691165,7.327782284326228,-0.6311982067930332,74.89129397038609
광주,2018,3-2. 산후조리 여건,2038.0,2,0,86.797969,2024,2347.9812067952885,5.460979748816119,1459336,1608.9380422296774,7.383950974150859,-0.5770738939421718,75.46534839754685
광주,2019,3-2. 산후조리 여건,4477.0,4,0,87.068452,2024,5141.93131629353,118.99371687525755,1456468,3530.4114586063884,8.169452916640687,0.1798380620428759,83.49332393049134
광주,2020,3-2. 산후조리 여건,277.0,3,0,87.535014,2024,316.44480002025244,-93.84579877569512,1450062,218.22846196938644,5.390114391395611,-2.498340623065967,55.08796874102735
광주,2021,3-2. 산후조리 여건,311.0,3,0,89.802171,2024,346.3167945015494,9.43987528927166,1441611,240.2290177458062,5.485746763362339,-2.4061889913444916,56.06534931869065
광주,2022,3-2. 산후조리 여건,663.0,4,0,94.590336,2024,700.9172691806488,102.39193718268056,1431050,489.7922987880569,6.196021021572771,-1.7217666506895555,63.324483966428936
광주,2023,3-2. 산후조리 여건,466.0,3,0,97.706583,2024,476.9381813301157,-31.955139029797042,1419237,336.0525277526697,5.820238786908382,-2.0838715047688168,59.48391983486412
광주,2024,3-2. 산후조리 여건,4127.0,4,0,100.0,2024,4127.0,765.3113048090129,1408422,2930.2297180816545,7.983177312966099,0.0003423486615512556,81.58955271390595
광주,2016,3-3. 아동안전 수준,454.0,5,0,83.786765,2024,541.8516874353604,,1469214,368.80378721912564,5.912972560163768,-0.07036992653020473,60.59494989322853
광주,2017,3-3. 아동안전 수준,1215.0,6,0,85.339636,2024,1423.7229697112841,162.75141385088438,1463770,972.6411729378824,6.881042830156594,0.35087499540720657,70.51553871830416
광주,2018,3-3. 아동안전 수준,1279.0,5,0,86.797969,2024,1473.536782871037,3.4988417142595374,1459336,1009.7309892108719,6.918429099747283,0.36714321136572114,70.89866566663551
광주,2019,3-3. 아동안전 수준,2416.0,6,0,87.068452,2024,2774.8282466305936,88.310755380271,1456468,1905.1762528463337,7.552854552575928,0.643206332645016,77.4001297160604
광주,2020,3-3. 아동안전 수준,670.0,4,0,87.535014,2024,765.4080000489861,-72.41602246991674,1450062,527.8450163158445,6.270695414104519,0.08528916181739656,64.26082153217997
광주,2021,3-3. 아동안전 수준,71.0,3,0,89.802171,2024,79.06267655823153,-89.67051865760855,1441611,54.84328057862456,4.022549206345627,-0.8929664495219528,41.22227274378026
광주,2022,3-3. 아동안전 수준,144.0,7,0,94.590336,2024,152.2354249804124,92.55030515984039,1431050,106.38022779107116,4.676376066346906,-0.6084610234810701,47.92255849980399
광주,2023,3-3. 아동안전 수준,75.0,4,0,97.706583,2024,76.76043690935339,-49.57780889748238,1419237,54.08570725633096,4.008890286072969,-0.8989099755059168,41.0822988844234
광주,2024,3-3. 아동안전 수준,35.0,3,0,100.0,2024,35.0,-54.40359459999999,1408422,24.85050645332152,3.2523301927672184,-1.2281186159570932,33.32922367924968
광주,2016,4-1. 일·가정 양립 여건,7424.0,15,0,83.786765,2024,8860.587946079551,,1469214,6030.835498490725,8.704806637845548,1.4601705615608158,78.9099569772642
광주,2017,4-1. 일·가정 양립 여건,4264.0,12,1,85.339636,2024,4996.505961192523,-43.60976955932961,1463770,3413.450173997638,8.135771755820706,1.1570078756347728,73.7515979318235
광주,2018,4-1. 일·가정 양립 여건,5446.7,17,0,86.797969,2024,6275.146829760499,25.590700351387174,1459336,4300.001390879482,8.366603156168823,1.2799870980623882,75.84410803897275
광주,2019,4-1. 일·가정 양립 여건,907.0,15,0,87.068452,2024,1041.7091141117337,-83.39944638153602,1456468,715.2296611471955,6.574000871321677,0.32494876800849076,59.593986116718995
광주,2020,4-1. 일·가정 양립 여건,383.0,7,0,87.535014,2024,437.5392000280025,-57.997948361900185,1450062,301.7382705208484,5.712868638564083,-0.13383358236574372,51.787734896478746
광주,2021,4-1. 일·가정 양립 여건,766.0,13,0,89.802171,2024,852.9860597690895,94.95077463104984,1441611,591.6894777919213,6.3846706156278055,0.22407996249875636,57.87768810426877
광주,2022,4-1. 일·가정 양립 여건,508.0,11,2,94.590336,2024,537.0527492364548,-37.03850806403102,1431050,375.28580359627887,5.9303489705956265,-0.017967361018891407,53.75921621226106
광주,2023,4-1. 일·가정 양립 여건,165.0,6,0,97.706583,2024,168.87296120057744,-68.555609958115,1419237,118.9885559639281,4.787396371267062,-0.6268941436189652,43.398234723257914
광주,2024,4-1. 일·가정 양립 여건,528.0,7,0,100.0,2024,528.0,212.66106560000003,1408422,374.88764021010746,5.929290269503106,-0.01853140142650096,53.74961897924506
광주,2016,4-2. 사회적 가치관,73.0,6,0,83.786765,2024,87.12593212066369,,1469214,59.30104948677571,4.099349508005826,-0.878188381057135,43.45654316692468
광주,2017,4-2. 사회적 가치관,135.0,9,0,85.339636,2024,158.19144107903156,81.56642600959128,1463770,108.07124143754248,4.692001259901571,-0.43536178691863114,49.7391488312901
광주,2018,4-2. 사회적 가치관,168.8,9,0,86.797969,2024,194.474596519649,22.93623169062009,1459336,133.26238544080937,4.899795985675943,-0.28009854775622245,51.941947214994165
광주,2019,4-2. 사회적 가치관,123.0,8,0,87.068452,2024,141.2681599071039,-27.359067747015132,1456468,96.99365856792178,4.584902768086293,-0.5153852749387473,48.60381498781227
광주,2020,4-2. 사회적 가치관,103.0,8,0,87.535014,2024,117.6672000075307,-16.706496294064344,1450062,81.14632340377908,4.408502088810778,-0.647191030607949,46.73381982915591
광주,2021,4-2. 사회적 가치관,317.4,6,0,89.802171,2024,353.44357098003786,200.3756110092001,1441611,245.1726374035977,5.506033067864689,0.17287894111034577,58.36856877533571
광주,2022,4-2. 사회적 가치관,135.0,5,0,94.590336,2024,142.72071091913662,-59.6199442747263,1431050,99.73146355412922,4.612458199325155,-0.49479598666533725,48.895925671416165
광주,2023,4-2. 사회적 가치관,36.0,4,0,97.706583,2024,36.84500971648963,-74.18383815551097,1419237,25.961139483038863,3.2943965508422894,-1.479645434583488,34.923366656357395
광주,2024,4-2. 사회적 가치관,46.0,4,0,100.0,2024,46.0,24.847300499999992,1408422,32.66066562436542,3.5163299635037224,-1.3138178352555006,37.276046980069566
대구,2016,1-1. 고용여건,16886.0,17,1,83.786765,2024,20153.54095602092,,2484557,8111.522881552292,9.001164181538696,0.16059071795911364,80.57545965559089
대구,2017,1-1. 고용여건,26512.0,14,0,85.339636,2024,31066.455451016926,54.14886901914746,2475231,12550.931792231482,9.43762986038213,0.4099915221451366,84.48255678074158
대구,2018,1-1. 고용여건,15046.0,12,0,86.797969,2024,17334.5069859872,-44.20185137207285,2461769,7041.4839840729155,8.859716225565892,0.07976595743369085,79.30926410132824
대구,2019,1-1. 고용여건,23530.0,13,0,87.068452,2024,27024.713842391502,55.901254441430815,2438031,11084.647341396194,9.313406518306182,0.3390090762985067,83.37055030181831
대구,2020,1-1. 고용여건,24179.0,14,0,87.535014,2024,27622.089601767813,2.210479499839346,2418346,11421.89314588062,9.343374791394531,0.35613324383467065,83.63881642056441
대구,2021,1-1. 고용여건,19819.0,21,0,89.802171,2024,22069.622347994235,-20.1015467469131,2385412,9251.912184559413,9.132693611720846,0.2357479347842301,81.75286783095794
대구,2022,1-1. 고용여건,94274.0,31,0,94.590336,2024,99665.57260141248,351.5961851538907,2363691,42165.229127416605,10.649374922002865,1.1023946307640409,95.32969981205474
대구,2023,1-1. 고용여건,164862.0,29,0,97.706583,2024,168731.72199666424,69.29790056137493,2374960,71046.13214397895,11.171098768797568,1.4005127950568625,99.99999999999999
대구,2024,1-1. 고용여건,103581.0,28,0,100.0,2024,103581.0,-38.61201748296757,2363629,43822.86729431734,10.687933863347428,1.1244275910769306,95.6748667660187
대구,2016,1-2. 주거안정성,0.0,0,0,83.786765,2024,0.0,,2484557,0.0,0.0,-2.1430285928748103,0.0
대구,2017,1-2. 주거안정성,0.0,0,0,85.339636,2024,0.0,,2475231,0.0,0.0,-2.1430285928748103,0.0
대구,2018,1-2. 주거안정성,330.0,2,0,86.797969,2024,380.1932277931527,inf,2461769,154.43903461013306,5.046253594358526,-0.6096882830755344,40.768209044177155
대구,2019,1-2. 주거안정성,312.0,2,0,87.068452,2024,358.3387470814343,-5.748256179778277,2438031,146.97874927818157,4.997068677496432,-0.6246334724617927,40.37084871835127
대구,2020,1-2. 주거안정성,622.0,3,0,87.535014,2024,710.5728000454767,98.29639017072174,2418346,293.8259455203998,5.68638516702728,-0.41517971833643375,45.93977192391686
대구,2021,1-2. 주거안정성,715.0,4,0,89.802171,2024,796.1945597061344,12.049681560450654,2385412,333.77653826933647,5.813463259305989,-0.37656612951458496,46.966423901285864
대구,2022,1-2. 주거안정성,19616.0,11,0,94.590336,2024,20737.847891776175,2504.620646922061,2363691,8773.502074415046,9.07960530306768,0.6158745315787895,73.35327884589533
대구,2023,1-2. 주거안정성,11416.0,10,0,97.706583,2024,11683.96197009571,-43.65875364179368,2374960,4919.645791969428,8.501195059403079,0.44012043487559044,68.68035678875299
대구,2024,1-2. 주거안정성,18934.0,11,0,100.0,2024,18934.0,62.05119503521372,2363629,8010.563417524493,8.988641204228188,0.5882344384112383,72.6183884311232
대구,2016,1-3. 경제적 여건,18796.0,3,0,83.786765,2024,22433.137262191707,,2484557,9029.029022957295,9.108310860465368,-1.0975728841205417,55.49289824144138
대구,2017,1-3. 경제적 여건,17413.0,3,0,85.339636,2024,20404.352322290197,-9.043696903334064,2475231,8243.413371232906,9.017291082824228,-1.1632871456004412,54.35176307369221
대구,2018,1-3. 경제적 여건,12280.0,3,0,86.797969,2024,14147.796476666408,-30.66284950779339,2461769,5747.004075795255,8.656607956279258,-1.4236923663494174,49.829798608596114
대구,2019,1-3. 경제적 여건,138426.0,5,0,87.068452,2024,158985.2544983802,1023.745699626019,2438031,65210.51393455629,11.08539132641213,0.32983537893044823,80.27999515192643
대구,2020,1-3. 경제적 여건,139547.0,6,0,87.535014,2024,159418.4928102028,0.2725021972569186,2418346,65920.46498317561,11.096219387988954,0.3376529993226368,80.41574896482392
대구,2021,1-3. 경제적 여건,161191.0,11,0,89.802171,2024,179495.6605225056,12.594001711084978,2385412,75247.23633590575,11.228547744939862,0.4331911392218816,82.0747789660013
대구,2022,1-3. 경제적 여건,222782.8,15,0,94.590336,2024,235523.8488633765,31.214230014126688,2363691,99642.402015905,11.509353111867371,0.6359263884771263,85.5952982179496
대구,2023,1-3. 경제적 여건,284074.0,15,0,97.706583,2024,290741.9247278354,23.444791740173198,2374960,122419.71432269823,11.71521886940436,0.7845569012199811,88.17628294290677
대구,2024,1-3. 경제적 여건,369340.0,16,0,100.0,2024,369340.0,27.03362280680386,2363629,156259.71757835092,11.959281157747736,0.9607644623591989,91.2361460580203
대구,2016,2-1. 돌봄 여건,74275.0,20,0,83.786765,2024,88647.65216797664,,2484557,35679.4600276736,10.482358479763116,-3.5428185908517356,3.9595725594042257
대구,2017,2-1. 돌봄 여건,168436.9,32,0,85.339636,2024,197372.41438433132,122.648214089567,2475231,79738.98774875207,11.286526467295406,-2.192717867145814,21.01646509504714
대구,2018,2-1. 돌봄 여건,588230.0,49,0,86.797969,2024,677700.189044746,243.3611485975449,2461769,275289.91917793505,12.52558370539937,-0.11249072578618446,47.29762336485603
대구,2019,2-1. 돌봄 여건,662514.0,59,0,87.068452,2024,760911.656038171,12.278507271883154,2438031,312100.894548991,12.651084998567235,0.09821075619137301,49.95958218917759
대구,2020,2-1. 돌봄 여건,641706.0,62,0,87.535014,2024,733084.9344469174,-3.6570239620376754,2418346,303134.8427590251,12.621936309960837,0.049273635847477064,49.34132076019441
대구,2021,2-1. 돌봄 여건,699980.0,72,0,89.802171,2024,779468.9061581818,6.3272302473736275,2385412,326764.8968640142,12.69699928176137,0.17529528073090608,50.93345208506421
대구,2022,2-1. 돌봄 여건,809018.1,67,0,94.590336,2024,855286.2102107345,9.726790055839206,2363691,361843.4940145453,12.798969823968875,0.3464914797408922,53.096309357674585
대구,2023,2-1. 돌봄 여건,793366.0,66,0,97.706583,2024,811988.2771870141,-5.062391104499653,2374960,341895.5591618445,12.74226351170382,0.2512884445359247,51.89353395577659
대구,2024,2-1. 돌봄 여건,784679.0,59,0,100.0,2024,784679.0,-3.3632600314898786,2363629,331980.6111703656,12.712834858323584,0.20188129722051074,51.26933430351772
대구,2016,2-2. 여가 인프라,11595.0,12,0,83.786765,2024,13838.701136151993,,2484557,5569.8867589481715,8.625309522933621,0.46615685660512135,75.99780269728853
대구,2017,2-2. 여가 인프라,7393.9,13,0,85.339636,2024,8664.086638475936,-37.39234229257239,2475231,3500.3143700430123,8.160893711280153,0.1539762911381222,71.90582418571195
대구,2018,2-2. 여가 인프라,7276.0,18,0,86.797969,2024,8382.684622493874,-3.247913227603194,2461769,3405.146714616146,8.133336935637297,0.13545261130903646,71.66302079498017
대구,2019,2-2. 여가 인프라,3156.0,14,0,87.068452,2024,3624.7342493237393,-56.759267316377105,2438031,1486.7465792369906,7.305017891236141,-0.4213439084898733,64.36468244092711
대구,2020,2-2. 여가 인프라,3694.0,11,0,87.535014,2024,4220.025600270082,16.423034352308854,2418346,1745.0048918848179,7.465085538162414,-0.3137463476908412,65.77504219868159
대구,2021,2-2. 여가 인프라,9852.0,16,0,89.802171,2024,10970.781541573198,159.9695494944644,2385412,4599.113923118186,8.433836348065775,0.3374484825530177,74.3107281028361
대구,2022,2-2. 여가 인프라,6763.0,16,0,94.590336,2024,7149.779021823118,-34.82889988530529,2363691,3024.8365889717047,8.014942890567488,0.055868068728050724,70.61984811186365
대구,2023,2-2. 여가 인프라,4203.0,13,0,97.706583,2024,4301.654884400164,-39.83513516613151,2374960,1811.2536145451559,7.502326440685913,-0.2887129924161893,66.10317265646106
대구,2024,2-2. 여가 인프라,7468.0,14,0,100.0,2024,7468.0,73.60760453104926,2363629,3159.548304746642,8.058500805689446,0.0851477233653973,71.00363791448372
대구,2016,2-3. 가사수행 격차,1505.0,2,0,83.786765,2024,1796.2264087890253,,2484557,722.9564098505389,6.58473118318442,3.17331863387315,100.0
대구,2017,2-3. 가사수행 격차,1060.0,1,0,85.339636,2024,1242.095759583507,-30.849710620784187,2475231,501.8100369555436,6.220212438640049,2.9460755591249224,94.46418184123823
대구,2018,2-3. 가사수행 격차,2.0,1,0,86.797969,2024,2.3042013805645616,-99.81449084236974,2461769,0.9359941491523216,0.6606209667177533,-0.5198056317115094,10.032618619341612
대구,2019,2-3. 가사수행 격차,2.0,1,0,87.068452,2024,2.2970432505220146,-0.3106555747654838,2438031,0.9421714697319331,0.66380666140486,-0.517819651383359,10.080998645776738
대구,2020,2-3. 가사수행 격차,2.0,1,0,87.535014,2024,2.284800000146227,-0.5330004288341184,2418346,0.9447779598726681,0.6651478111052241,-0.5169835709727634,10.1013662152804
대구,2021,2-3. 가사수행 격차,2.0,1,0,89.802171,2024,2.227117649527649,-2.5246126844750805,2385412,0.9336406664876545,0.6594045816752486,-0.5205639331192519,10.014145806881006
대구,2022,2-3. 가사수행 격차,2.0,1,0,94.590336,2024,2.1143809025057276,-5.0620023170231505,2363691,0.894525089153247,0.6389681945417698,-0.5333040939983903,9.703785572500173
대구,2023,2-3. 가사수행 격차,0.0,0,0,97.706583,2024,0.0,-100.0,2374960,0.0,0.0,-0.931640529002546,0.0
대구,2024,2-3. 가사수행 격차,40.0,1,0,100.0,2024,40.0,inf,2363629,16.923129645134665,2.8860920376738743,0.8675657901873182,43.83006621506667
대구,2016,3-1. 의료서비스 여건,11987.0,13,1,83.786765,2024,14306.555456580762,,2484557,5758.191684304591,8.65855241125639,-0.15642478814978633,39.808235096207675
대구,2017,3-1. 의료서비스 여건,9429.4,13,0,85.339636,2024,11049.262033412,-22.767838373495163,2475231,4463.931662706228,8.404009188088487,-0.40040823135125947,35.83518960682297
대구,2018,3-1. 의료서비스 여건,2822.0,14,0,86.797969,2024,3251.2281479765966,-70.5751557149684,2461769,1320.6877444539257,7.186664793158106,-1.5672508341150868,16.8342333169138
대구,2019,3-1. 의료서비스 여건,4186.0,13,0,87.068452,2024,4807.711523342577,47.87370509001831,2438031,1971.964886148936,7.58729270867668,-1.183243053218972,23.087446083150905
대구,2020,3-1. 의료서비스 여건,6103.0,15,0,87.535014,2024,6972.067200446212,45.018418151654416,2418346,2882.989944551446,7.966930011766115,-0.8193550847131902,29.013026249340353
대구,2021,3-1. 의료서비스 여건,3964.0,18,0,89.802171,2024,4414.1471813638,-36.688114809316595,2385412,1850.4758009785312,7.52373833031337,-1.2441608646249398,22.09545567325326
대구,2022,3-1. 의료서비스 여건,4219.0,17,0,94.590336,2024,4460.286513835832,1.045260399717285,2363691,1887.0006755687743,7.543273704527826,-1.225435919581212,22.400374144231336
대구,2023,3-1. 의료서비스 여건,4875.0,17,0,97.706583,2024,4989.42839910797,11.863405716891439,2374960,2100.847340211191,7.650571922829565,-1.122588990777402,24.075141584264653
대구,2024,3-1. 의료서비스 여건,9188.0,22,0,100.0,2024,9188.0,84.149350688,2363629,3887.242879487432,8.265712632633193,-0.5329675246726506,33.67658369694705
대구,2016,3-2. 산후조리 여건,2642.0,1,0,83.786765,2024,3153.242639216349,,2484557,1269.1367673256636,7.146879864462007,-0.8055163046297286,73.04243768886361
대구,2017,3-2. 산후조리 여건,2585.0,1,0,85.339636,2024,3029.073149550345,-3.937834917038374,2475231,1223.7537221981888,7.110495059663434,-0.8405768083388947,72.67057823582644
대구,2018,3-2. 산후조리 여건,3681.0,2,0,86.797969,2024,4240.882640929076,40.00595005632728,2461769,1722.697231514848,7.452226816029711,-0.5112830941648475,76.16314016411746
대구,2019,3-2. 산후조리 여건,5756.0,2,0,87.068452,2024,6610.8904750023585,55.88477764510999,2438031,2711.5694898885035,7.905651615912644,-0.07436163846015402,80.79722571195501
대구,2020,3-2. 산후조리 여건,7760.0,2,0,87.535014,2024,8865.024000567362,34.097275307895636,2418346,3665.738484305952,8.207057849549479,0.21607428474712315,83.87765331910225
대구,2021,3-2. 산후조리 여건,6907.0,2,0,89.802171,2024,7691.350802643735,-13.239368532431639,2385412,3224.3280417151145,8.078789942418187,0.09247495643850859,82.56673151940812
대구,2022,3-2. 산후조리 여건,6944.0,3,0,94.590336,2024,7341.130493499886,-4.553430445838824,2363691,3105.7911095400736,8.041345674928186,0.05639355139901596,82.18404416117457
대구,2023,3-2. 산후조리 여건,8150.0,3,0,97.706583,2024,8341.300810816401,13.624200226410688,2374960,3512.1858097889653,8.16427854292202,0.17485202048073867,83.44044087143727
대구,2024,3-2. 산후조리 여건,9385.0,3,0,100.0,2024,9385.0,12.512427172392627,2363629,3970.5892929897204,8.286921619262392,0.29303124548248577,84.6938758572563
대구,2016,3-3. 아동안전 수준,188.0,6,0,83.786765,2024,224.37911285869552,,2484557,90.30950501787461,4.514254889716333,-0.6790062354465747,46.26117338857513
대구,2017,3-3. 아동안전 수준,36531.8,7,0,85.339636,2024,42807.54138674789,18978.220268080957,2475231,17294.362177408046,9.758193662314657,1.6028349153245511,100.0
대구,2018,3-3. 아동안전 수준,1115.0,17,0,86.797969,2024,1284.592269664743,-96.9991449449082,2461769,521.8167381524194,6.259230997596428,0.08030054953716995,64.1433365046757
대구,2019,3-3. 아동안전 수준,2039.0,13,0,87.068452,2024,2341.835593907194,82.30185944668446,2438031,960.543813391706,6.86854013174074,0.34543458639822805,70.38741358727569
대구,2020,3-3. 아동안전 수준,945.0,12,0,87.535014,2024,1079.5680000690922,-53.90077754058276,2418346,446.4075860398356,6.103470004745619,0.012522900219606333,62.54712927369662
대구,2021,3-3. 아동안전 수준,4139.0,12,0,89.802171,2024,4609.019975697469,326.93188158619853,2385412,1932.1693592962008,7.56691609011234,0.6493250530163065,77.54422951591083
대구,2022,3-3. 아동안전 수준,569.0,7,0,94.590336,2024,601.5413667628795,-86.9486057787838,2363691,254.49238786409876,5.543192616104432,-0.2312755224333302,56.805519627180466
대구,2023,3-3. 아동안전 수준,1158.0,7,0,97.706583,2024,1185.1811458804164,97.02404711721194,2374960,499.03204512093527,6.214672186610371,0.06091128262415478,63.68670679913768
대구,2024,3-3. 아동안전 수준,1296.0,3,0,100.0,2024,1296.0,9.350372683937813,2363629,548.3094005023631,6.3086618538055665,0.10180983229334031,64.64989394675678
대구,2016,4-1. 일·가정 양립 여건,191.0,1,0,83.786765,2024,227.95963061707894,,2484557,91.75061414050028,4.529914322926542,-0.764071936788494,41.06413378313675
대구,2017,4-1. 일·가정 양립 여건,201.0,1,0,85.339636,2024,235.52947893989142,3.3206968717755636,2475231,95.15454474345684,4.565956738140369,-0.7448697476984263,41.390861940602605
대구,2018,4-1. 일·가정 양립 여건,453.0,3,0,86.797969,2024,521.9016126978732,121.58653559925115,2461769,212.00267478300086,5.361304723297249,-0.3211350364483353,48.60077226966381
대구,2019,4-1. 일·가정 양립 여건,502.0,3,0,87.068452,2024,576.5578558810257,10.47251854628637,2438031,236.48503890271522,5.470104627396654,-0.26317009932901236,49.58705445935521
대구,2020,4-1. 일·가정 양립 여건,632.0,3,0,87.535014,2024,721.9968000462078,25.22538591429648,2418346,298.5498353197631,5.702280798771022,-0.1394744280348127,51.69175505254744
대구,2021,4-1. 일·가정 양립 여건,490.0,3,0,89.802171,2024,545.6438241342739,-24.425728188912643,2385412,228.7419632894753,5.436956780382299,-0.28083015963634994,49.286565856837655
대구,2022,4-1. 일·가정 양립 여건,435.0,3,0,94.590336,2024,459.8778462949958,-15.7183081793981,2363691,194.55920689083123,5.2758631821225075,-0.3666554218068281,47.82623601415902
대구,2023,4-1. 일·가정 양립 여건,367.0,2,0,97.706583,2024,375.6144046097692,-18.32300519890111,2374960,158.15609720153992,5.069885464031262,-0.4763934365226521,45.95902706293549
대구,2024,4-1. 일·가정 양립 여건,411.0,2,0,100.0,2024,411.0,9.420723741144421,2363629,173.88515710375867,5.164129513379053,-0.42618337025895403,46.81335894976509
대구,2016,4-2. 사회적 가치관,421.0,8,0,83.786765,2024,502.46599209314263,,2484557,202.23564687513414,5.314366127853825,0.02966630741363366,56.33673844811232
대구,2017,4-2. 사회적 가치관,370.0,5,0,85.339636,2024,433.5617274017902,-13.713219556275869,2475231,175.16010723919916,5.171393281734398,-0.07716232896318385,54.821106358934976
대구,2018,4-2. 사회적 가치관,400.0,6,0,86.797969,2024,460.8402761129123,6.291733561122781,2461769,187.19882983046432,5.237499009440474,-0.027768440968268082,55.52188251964774
대구,2019,4-2. 사회적 가치관,498.0,9,0,87.068452,2024,571.9637693799816,24.11323380941697,2438031,234.60069596325135,5.462138405776682,0.1400810566004014,57.9032485399911
대구,2020,4-2. 사회적 가치관,535.0,9,0,87.535014,2024,611.1840000391157,6.857118013200303,2418346,252.7281042659387,5.536263238025783,0.19546678169268394,58.689033934986874
대구,2021,4-2. 사회적 가치관,434.0,7,0,89.802171,2024,483.2845299474998,-20.926508233761098,2385412,202.600024627821,5.316157405638153,0.031004741726621925,56.35572749508344
대구,2022,4-2. 사회적 가치관,406.5,6,0,94.590336,2024,429.74791843428915,-11.077658852234817,2363691,181.81222437039747,5.2084595297075555,-0.049466603277833775,55.21403967724212
대구,2023,4-2. 사회적 가치관,180.0,5,0,97.706583,2024,184.22504858244812,-57.13183457557174,2374960,77.56974794625935,4.363986739167558,-0.6804526899320564,46.26191978511639
대구,2024,4-2. 사회적 가치관,146.0,3,0,100.0,2024,146.0,-20.749104900000003,2363629,61.76942320474152,4.1394680632596845,-0.848211985765978,43.881833502569194
대전,2016,1-1. 고용여건,15400.0,10,0,83.786765,2024,18379.991159701654,,1514370,12137.054458092574,9.404100792964462,0.390832681523963,84.18241560294338
대전,2017,1-1. 고용여건,8926.3,12,0,85.339636,2024,10459.73526299081,-43.091728542699734,1502227,6962.819376160067,8.84848336375678,0.0733473891377216,79.20871121891628
대전,2018,1-1. 고용여건,25090.7,17,0,86.797969,2024,28907.012789665623,176.36466949546949,1489936,19401.513078189684,9.873157876774695,0.6588565367361537,88.38126026019746
대전,2019,1-1. 고용여건,128.0,3,0,87.068452,2024,147.01076803340894,-99.49143562808412,1474870,99.67710241133723,4.611918389671564,-2.34746772357177,41.28437573708768
대전,2020,1-1. 고용여건,23828.0,18,0,87.535014,2024,27221.10720174215,18416.403638919848,1463882,18595.15124971968,9.830709916231887,0.6346013524030225,88.00128008616686
대전,2021,1-1. 고용여건,24349.0,20,0,89.802171,2024,27114.04382417436,-0.3933101500035119,1452251,18670.356449521718,9.834745887861338,0.6369075464953604,88.03740877603866
대전,2022,1-1. 고용여건,13696.0,18,0,94.590336,2024,14479.280420359222,-46.598594756825705,1446072,10012.83505963688,9.211722921777298,0.28090606390580053,82.46031220766682
대전,2023,1-1. 고용여건,7896.0,12,0,97.706583,2024,8081.338797816725,-44.18687556839077,1442216,5603.417794433514,8.631310457574742,-0.05074735662267762,77.26465082990038
대전,2024,1-1. 고용여건,7750.0,12,0,100.0,2024,7750.0,-4.1000483472644405,1439157,5385.0969699622765,8.591576277287134,-0.0734518600870993,76.90896352366518
대전,2016,1-2. 주거안정성,46295.0,1,0,83.786765,2024,55253.35654145377,,1514370,36486.03481411661,10.504712265896217,1.0489034927716108,84.86658420887952
대전,2017,1-2. 주거안정성,1746.0,3,0,85.339636,2024,2045.9426379554748,-96.2971613563051,1502227,1361.9397321147037,7.217399213635072,0.050029869060660793,58.30869067414712
대전,2018,1-2. 주거안정성,1893.0,4,0,86.797969,2024,2180.9266067043577,6.597641900839091,1489936,1463.772005444769,7.289454881657171,0.07192450005013742,58.890821651477886
대전,2019,1-2. 주거안정성,2914.0,2,0,87.068452,2024,3346.7920160105755,53.457342659869724,1474870,2269.211534583099,7.727628293174819,0.20506663054341923,62.43078350720434
대전,2020,1-2. 주거안정성,3040.0,2,0,87.535014,2024,3472.8960002222652,3.7679062101387384,1463882,2372.3879385239147,7.772073723278257,0.21857169292081458,62.78985396445226
대전,2021,1-2. 주거안정성,3473.0,2,0,89.802171,2024,3867.389798404762,11.359217153558564,1452251,2663.0312517634775,7.887595762733917,0.2536738922961323,63.72314567595151
대전,2022,1-2. 주거안정성,3517.0,2,0,94.590336,2024,3718.138817056322,-3.8592174341982255,1446072,2571.198956245831,7.85251643704924,0.24301478785218886,63.439743097008495
대전,2023,1-2. 주거안정성,3979.0,2,0,97.706583,2024,4072.3970461642284,9.527837623566061,1442216,2823.708131212127,7.946160321857948,0.27146915318648696,64.19628325104638
대전,2024,1-2. 주거안정성,11165.0,4,0,100.0,2024,11165.0,174.1628547863785,1439157,7758.0138928553315,8.956610529439496,0.5785016883848665,72.35961561656008
대전,2016,1-3. 경제적 여건,66725.0,11,0,83.786765,2024,79636.682476045,,1514370,52587.33498157319,10.870249605720394,0.17450782644495316,77.58271561670992
대전,2017,1-3. 경제적 여건,61002.4,13,0,85.339636,2024,71481.90789095937,-10.2399727506713,1502227,47583.95894292898,10.770272001690667,0.10232621291425001,76.3292741899968
대전,2018,1-3. 경제적 여건,8065.0,14,0,86.797969,2024,9291.692067126594,-87.00133734356892,1489936,6236.30281242053,8.738303126320872,-1.364710264822804,50.854029099877785
대전,2019,1-3. 경제적 여건,14992.0,14,0,87.068452,2024,17218.636205913022,85.31217007106213,1474870,11674.680619927873,9.365263378047977,-0.9120588632566846,58.7143690234428
